context,comparison,gene,l2fc_12h_RMC2C,qval_12h_RMC2C,l2fc_48h_RMC2C,qval_48h_RMC2C,l2fc_12h_RMC219,qval_12h_RMC219,l2fc_48h_RMC219,qval_48h_RMC219,mean_l2fc_48h,probe_id,log2fc,pvalue,qvalue,t_stat,gene_annotation_raw,gene_symbol,log2FC_disease_state
Penile SCC,tumor vs normal penis,"NM_000619 // IFNG // interferon, gamma // 12q14 // 3458 /// ENST00000229135 // IFNG // interferon, gamma // 12q14 // 3458 /// BC070256 // IFNG // interferon, gamma // 12q14 // 3458",,,,,,,,,,TC12001696.hg.1,1.6997916666666657,9.46197940657858e-07,8.11981885077441e-06,7.194070312925429,"NM_000619 // IFNG // interferon, gamma // 12q14 // 3458 /// ENST00000229135 // IFNG // interferon, gamma // 12q14 // 3458 /// BC070256 // IFNG // interferon, gamma // 12q14 // 3458",IFNG,1.6997916666666657
Penile SCC,tumor vs normal penis,--- // --- // accn=NR_036431 class=lncRNA name= ref=RefGeneNoncode transcriptId=NR_036431 cpcScore=4.9575000 cnci=-0.3484917 // --- // ---,,,,,,,,,,TC0X002160.hg.1,1.699583333333334,1.7953762679453655e-05,8.036468820218391e-05,5.660635645071511,--- // --- // accn=NR_036431 class=lncRNA name= ref=RefGeneNoncode transcriptId=NR_036431 cpcScore=4.9575000 cnci=-0.3484917 // --- // ---,---,1.699583333333334
Penile SCC,tumor vs normal penis,--- // --- // ncrna:snRNA chromosome:GRCh37:9:97270020:97270126:1 gene:ENSG00000202445 gene_biotype:snRNA transcript_biotype:snRNA // --- // ---,,,,,,,,,,TC09000465.hg.1,1.6991666666666685,1.2688475171197098e-06,1.0062564314275957e-05,6.894772453843307,--- // --- // ncrna:snRNA chromosome:GRCh37:9:97270020:97270126:1 gene:ENSG00000202445 gene_biotype:snRNA transcript_biotype:snRNA // --- // ---,---,1.6991666666666685
Penile SCC,tumor vs normal penis,--- // --- // linc-SEC24D chr4:-:120038633-120043513|linc-SEC24D chr4:-:120038633-120040990|linc-SEC24D chr4:-:120038633-120049505|linc-SEC24D chr4:-:120038633-120049505|linc-SEC24D chr4:-:120040677-120043419 // --- // ---,,,,,,,,,,TC04002688.hg.1,1.698958333333334,1.0117599952059098e-05,5.007852302005768e-05,6.224926410175954,--- // --- // linc-SEC24D chr4:-:120038633-120043513|linc-SEC24D chr4:-:120038633-120040990|linc-SEC24D chr4:-:120038633-120049505|linc-SEC24D chr4:-:120038633-120049505|linc-SEC24D chr4:-:120040677-120043419 // --- // ---,---,1.698958333333334
Penile SCC,tumor vs normal penis,--- // --- // accn=AJ459862 class=mRNAlike lncRNA name=NULL ref=H-invitational v7.5 transcriptId=HIT000248119_08 cpcScore=-1.1024200 cnci=-0.2044707 // --- // ---,,,,,,,,,,TC06002355.hg.1,1.698958333333333,0.026719242475316,0.0431835959473731,2.427396475120076,--- // --- // accn=AJ459862 class=mRNAlike lncRNA name=NULL ref=H-invitational v7.5 transcriptId=HIT000248119_08 cpcScore=-1.1024200 cnci=-0.2044707 // --- // ---,---,1.698958333333333
Penile SCC,tumor vs normal penis,--- // --- // accn=BC037214 class=mRNAlike lncRNA name=Human lncRNA ref=JounralRNA transcriptId=2290 cpcScore=-0.8539810 cnci=-0.2919369|accn=NULL class=lncRNA name= ref=UCSCGeneNoncode transcriptId=uc002laa.2 cpcScore=-0.9452490 cnci=-0.2952383 // --- // ---,,,,,,,,,,TC18000896.hg.1,1.698958333333333,1.424416579638522e-08,5.908353979719294e-07,9.716426841309282,--- // --- // accn=BC037214 class=mRNAlike lncRNA name=Human lncRNA ref=JounralRNA transcriptId=2290 cpcScore=-0.8539810 cnci=-0.2919369|accn=NULL class=lncRNA name= ref=UCSCGeneNoncode transcriptId=uc002laa.2 cpcScore=-0.9452490 cnci=-0.2952383 // --- // ---,---,1.698958333333333
Penile SCC,tumor vs normal penis,NM_177551 // HCAR2 // hydroxycarboxylic acid receptor 2 // 12q24.31 // 338442 /// BC027965 // HCAR2 // hydroxycarboxylic acid receptor 2 // 12q24.31 // 338442 /// ENST00000536970 // HCAR2 // hydroxycarboxylic acid receptor 2 // 12q24.31 // 338442 /// ENST00000328880 // HCAR2 // hydroxycarboxylic acid receptor 2 // 12q24.31 // 338442 /// BC056419 // HCAR2 // hydroxycarboxylic acid receptor 2 // 12q24.31 // 338442 /// OTTHUMT00000370202 // HCAR2 // NULL // --- // ---,,,,,,,,,,TC12002078.hg.1,1.6987500000000004,7.734930155609558e-06,4.0217618277813785e-05,6.259270874271687,NM_177551 // HCAR2 // hydroxycarboxylic acid receptor 2 // 12q24.31 // 338442 /// BC027965 // HCAR2 // hydroxycarboxylic acid receptor 2 // 12q24.31 // 338442 /// ENST00000536970 // HCAR2 // hydroxycarboxylic acid receptor 2 // 12q24.31 // 338442 /// ENST00000328880 // HCAR2 // hydroxycarboxylic acid receptor 2 // 12q24.31 // 338442 /// BC056419 // HCAR2 // hydroxycarboxylic acid receptor 2 // 12q24.31 // 338442 /// OTTHUMT00000370202 // HCAR2 // NULL // --- // ---,HCAR2,1.6987500000000004
Penile SCC,tumor vs normal penis,--- // --- // ncrna:snRNA chromosome:GRCh37:5:142922079:142922152:-1 gene:ENSG00000253023 gene_biotype:snRNA transcript_biotype:snRNA // --- // ---,,,,,,,,,,TC05001890.hg.1,1.69875,6.116984143924217e-07,5.998659675732131e-06,7.204743422927513,--- // --- // ncrna:snRNA chromosome:GRCh37:5:142922079:142922152:-1 gene:ENSG00000253023 gene_biotype:snRNA transcript_biotype:snRNA // --- // ---,---,1.69875
Penile SCC,tumor vs normal penis,--- // --- // ncrna:snRNA chromosome:GRCh37:19:54767805:54767913:-1 gene:ENSG00000212314 gene_biotype:snRNA transcript_biotype:snRNA // --- // ---,,,,,,,,,,TC19001841.hg.1,1.6987499999999995,1.4659165828711234e-10,4.64743732432494e-08,12.095196733738565,--- // --- // ncrna:snRNA chromosome:GRCh37:19:54767805:54767913:-1 gene:ENSG00000212314 gene_biotype:snRNA transcript_biotype:snRNA // --- // ---,---,1.6987499999999995
Penile SCC,tumor vs normal penis,"NM_002423 // MMP7 // matrix metallopeptidase 7 (matrilysin, uterine) // 11q21-q22 // 4316 /// ENST00000260227 // MMP7 // matrix metallopeptidase 7 (matrilysin, uterine) // 11q21-q22 // 4316 /// BC003635 // MMP7 // matrix metallopeptidase 7 (matrilysin, uterine) // 11q21-q22 // 4316 /// OTTHUMT00000109633 // MMP7 // NULL // --- // ---",,,,,,,,,,TC11002228.hg.1,1.6985416666666664,8.865623851105249e-05,0.0003072190934558,5.0516451365815005,"NM_002423 // MMP7 // matrix metallopeptidase 7 (matrilysin, uterine) // 11q21-q22 // 4316 /// ENST00000260227 // MMP7 // matrix metallopeptidase 7 (matrilysin, uterine) // 11q21-q22 // 4316 /// BC003635 // MMP7 // matrix metallopeptidase 7 (matrilysin, uterine) // 11q21-q22 // 4316 /// OTTHUMT00000109633 // MMP7 // NULL // --- // ---",MMP7,1.6985416666666664
Penile SCC,tumor vs normal penis,--- // --- // accn=NULL class=mRNAlike lncRNA name=vega lncRNA ref=GENCODE transcriptId=OTTHUMT00000041119 cpcScore=-1.0063300 cnci=-0.3835392 // --- // ---,,,,,,,,,,TC06003709.hg.1,1.6983333333333333,5.031805076924472e-08,1.2423683116437136e-06,8.564204600590076,--- // --- // accn=NULL class=mRNAlike lncRNA name=vega lncRNA ref=GENCODE transcriptId=OTTHUMT00000041119 cpcScore=-1.0063300 cnci=-0.3835392 // --- // ---,---,1.6983333333333333
Penile SCC,tumor vs normal penis,--- // --- // linc-IKZF2-2 chr2:-:214101740-214103567 // --- // ---,,,,,,,,,,TC02004802.hg.1,1.6983333333333324,5.9359745929549234e-08,1.3718155109960983e-06,9.046330801762323,--- // --- // linc-IKZF2-2 chr2:-:214101740-214103567 // --- // ---,---,1.6983333333333324
Penile SCC,tumor vs normal penis,NR_033908 // LOC100288069 // general transcription factor IIi pseudogene // 1p36.33 // 100288069 /// ENST00000428504 // LOC100288069 // general transcription factor IIi pseudogene // 1p36.33 // 100288069 /// OTTHUMT00000006892 // OTTHUMG00000002409 // NULL // --- // --- /// OTTHUMT00000006892 // RP11-206L10.5 // NULL // --- // --- /// OTTHUMT00000006889 // OTTHUMG00000002406 // NULL // --- // --- /// OTTHUMT00000006889 // RP11-206L10.2 // NULL // --- // ---,,,,,,,,,,TC01002072.hg.1,1.698125000000001,0.0007360123386281,0.001902374691988,4.169729290784349,NR_033908 // LOC100288069 // general transcription factor IIi pseudogene // 1p36.33 // 100288069 /// ENST00000428504 // LOC100288069 // general transcription factor IIi pseudogene // 1p36.33 // 100288069 /// OTTHUMT00000006892 // OTTHUMG00000002409 // NULL // --- // --- /// OTTHUMT00000006892 // RP11-206L10.5 // NULL // --- // --- /// OTTHUMT00000006889 // OTTHUMG00000002406 // NULL // --- // --- /// OTTHUMT00000006889 // RP11-206L10.2 // NULL // --- // ---,LOC100288069,1.698125000000001
Penile SCC,tumor vs normal penis,"NM_003245 // TGM3 // transglutaminase 3 (E polypeptide, protein-glutamine-gamma-glutamyltransferase) // 20q11.2 // 7053 /// ENST00000381458 // TGM3 // transglutaminase 3 (E polypeptide, protein-glutamine-gamma-glutamyltransferase) // 20q11.2 // 7053 /// ENST00000420960 // TGM3 // transglutaminase 3 (E polypeptide, protein-glutamine-gamma-glutamyltransferase) // 20q11.2 // 7053 /// ENST00000463090 // TGM3 // transglutaminase 3 (E polypeptide, protein-glutamine-gamma-glutamyltransferase) // 20q11.2 // 7053 /// BC109075 // TGM3 // transglutaminase 3 (E polypeptide, protein-glutamine-gamma-glutamyltransferase) // 20q11.2 // 7053 /// OTTHUMT00000077579 // TGM3 // NULL // --- // --- /// OTTHUMT00000105466 // TGM3 // NULL // --- // ---",,,,,,,,,,TC20000023.hg.1,1.697708333333333,0.0306672334587262,0.0487258403567178,2.3835932488782148,"NM_003245 // TGM3 // transglutaminase 3 (E polypeptide, protein-glutamine-gamma-glutamyltransferase) // 20q11.2 // 7053 /// ENST00000381458 // TGM3 // transglutaminase 3 (E polypeptide, protein-glutamine-gamma-glutamyltransferase) // 20q11.2 // 7053 /// ENST00000420960 // TGM3 // transglutaminase 3 (E polypeptide, protein-glutamine-gamma-glutamyltransferase) // 20q11.2 // 7053 /// ENST00000463090 // TGM3 // transglutaminase 3 (E polypeptide, protein-glutamine-gamma-glutamyltransferase) // 20q11.2 // 7053 /// BC109075 // TGM3 // transglutaminase 3 (E polypeptide, protein-glutamine-gamma-glutamyltransferase) // 20q11.2 // 7053 /// OTTHUMT00000077579 // TGM3 // NULL // --- // --- /// OTTHUMT00000105466 // TGM3 // NULL // --- // ---",TGM3,1.697708333333333
Penile SCC,tumor vs normal penis,--- // --- // ncrna:snoRNA chromosome:GRCh37:6:16148518:16148676:-1 gene:ENSG00000251793 gene_biotype:snoRNA transcript_biotype:snoRNA // --- // ---,,,,,,,,,,TC06001291.hg.1,1.6975000000000002,3.724434539269122e-07,4.301412956520699e-06,7.900656180371334,--- // --- // ncrna:snoRNA chromosome:GRCh37:6:16148518:16148676:-1 gene:ENSG00000251793 gene_biotype:snoRNA transcript_biotype:snoRNA // --- // ---,---,1.6975000000000002
Penile SCC,tumor vs normal penis,--- // --- // ncrna:snoRNA chromosome:GRCh37:3:128792938:128793045:1 gene:ENSG00000238874 gene_biotype:snoRNA transcript_biotype:snoRNA // --- // ---,,,,,,,,,,TC03000688.hg.1,1.697083333333334,2.384327381204535e-06,1.5988963197416073e-05,6.837826477153838,--- // --- // ncrna:snoRNA chromosome:GRCh37:3:128792938:128793045:1 gene:ENSG00000238874 gene_biotype:snoRNA transcript_biotype:snoRNA // --- // ---,---,1.697083333333334
Penile SCC,tumor vs normal penis,--- // --- // uc022buk.1 // --- // ---,,,,,,,,,,TC0X000146.hg.1,1.6968750000000008,3.173464424093184e-07,3.877287961464891e-06,7.682493049213046,--- // --- // uc022buk.1 // --- // ---,---,1.6968750000000008
Penile SCC,tumor vs normal penis,--- // --- // ncrna:snoRNA chromosome:GRCh37:14:101392317:101392388:1 gene:ENSG00000251949 gene_biotype:snoRNA transcript_biotype:snoRNA // --- // ---,,,,,,,,,,TC14000665.hg.1,1.696875,2.365424562169142e-06,1.5892188820431583e-05,6.547168315651962,--- // --- // ncrna:snoRNA chromosome:GRCh37:14:101392317:101392388:1 gene:ENSG00000251949 gene_biotype:snoRNA transcript_biotype:snoRNA // --- // ---,---,1.696875
Penile SCC,tumor vs normal penis,NR_031690 // MIR548I4 // microRNA 548i-4 // Xq21.1 // 100302191,,,,,,,,,,TC07001990.hg.1,1.6968749999999986,0.0128724559891661,0.0227231455020759,2.7467822130045696,NR_031690 // MIR548I4 // microRNA 548i-4 // Xq21.1 // 100302191,MIR548I4,1.6968749999999986
Penile SCC,tumor vs normal penis,--- // --- // accn=AF086361 class=mRNAlike lncRNA name=Human lncRNA ref=JounralRNA transcriptId=993 cpcScore=-1.0432400 cnci=-0.3799208 // --- // ---,,,,,,,,,,TC13000931.hg.1,1.6966666666666672,1.019277458858288e-07,1.8806062265625885e-06,8.077355657172427,--- // --- // accn=AF086361 class=mRNAlike lncRNA name=Human lncRNA ref=JounralRNA transcriptId=993 cpcScore=-1.0432400 cnci=-0.3799208 // --- // ---,---,1.6966666666666672
Penile SCC,tumor vs normal penis,"--- // --- // DQ598724,uc002dnm.3 // --- // ---",,,,,,,,,,TC16000274.hg.1,1.6966666666666672,0.0006688166311312,0.0017519628172943,4.036962650928419,"--- // --- // DQ598724,uc002dnm.3 // --- // ---",---,1.6966666666666672
Penile SCC,tumor vs normal penis,"--- // --- // DQ589004,uc001nbi.2 // --- // ---",,,,,,,,,,TC11001704.hg.1,1.6966666666666668,1.0741244086640596e-05,5.262453079145517e-05,5.923081087932888,"--- // --- // DQ589004,uc001nbi.2 // --- // ---",---,1.6966666666666668
Penile SCC,tumor vs normal penis,"NM_001109754 // PTPRB // protein tyrosine phosphatase, receptor type, B // 12q15-q21 // 5787 /// NM_001206971 // PTPRB // protein tyrosine phosphatase, receptor type, B // 12q15-q21 // 5787 /// NM_001206972 // PTPRB // protein tyrosine phosphatase, receptor type, B // 12q15-q21 // 5787 /// NM_002837 // PTPRB // protein tyrosine phosphatase, receptor type, B // 12q15-q21 // 5787 /// BC143356 // PTPRB // protein tyrosine phosphatase, receptor type, B // 12q15-q21 // 5787 /// BC143360 // PTPRB // protein tyrosine phosphatase, receptor type, B // 12q15-q21 // 5787 /// ENST00000261266 // PTPRB // protein tyrosine phosphatase, receptor type, B // 12q15-q21 // 5787 /// ENST00000334414 // PTPRB // protein tyrosine phosphatase, receptor type, B // 12q15-q21 // 5787 /// ENST00000451516 // PTPRB // protein tyrosine phosphatase, receptor type, B // 12q15-q21 // 5787 /// ENST00000538174 // PTPRB // protein tyrosine phosphatase, receptor type, B // 12q15-q21 // 5787 /// ENST00000544694 // PTPRB // protein tyrosine phosphatase, receptor type, B // 12q15-q21 // 5787 /// ENST00000550358 // PTPRB // protein tyrosine phosphatase, receptor type, B // 12q15-q21 // 5787 /// ENST00000551525 // PTPRB // protein tyrosine phosphatase, receptor type, B // 12q15-q21 // 5787 /// BC101679 // PTPRB // protein tyrosine phosphatase, receptor type, B // 12q15-q21 // 5787 /// BC113463 // PTPRB // protein tyrosine phosphatase, receptor type, B // 12q15-q21 // 5787 /// ENST00000538708 // PTPRB // protein tyrosine phosphatase, receptor type, B // 12q15-q21 // 5787 /// ENST00000550857 // PTPRB // protein tyrosine phosphatase, receptor type, B // 12q15-q21 // 5787",,,,,,,,,,TC12001718.hg.1,1.6966666666666663,3.1106611122574965e-08,9.180800856141792e-07,9.281855878885068,"NM_001109754 // PTPRB // protein tyrosine phosphatase, receptor type, B // 12q15-q21 // 5787 /// NM_001206971 // PTPRB // protein tyrosine phosphatase, receptor type, B // 12q15-q21 // 5787 /// NM_001206972 // PTPRB // protein tyrosine phosphatase, receptor type, B // 12q15-q21 // 5787 /// NM_002837 // PTPRB // protein tyrosine phosphatase, receptor type, B // 12q15-q21 // 5787 /// BC143356 // PTPRB // protein tyrosine phosphatase, receptor type, B // 12q15-q21 // 5787 /// BC143360 // PTPRB // protein tyrosine phosphatase, receptor type, B // 12q15-q21 // 5787 /// ENST00000261266 // PTPRB // protein tyrosine phosphatase, receptor type, B // 12q15-q21 // 5787 /// ENST00000334414 // PTPRB // protein tyrosine phosphatase, receptor type, B // 12q15-q21 // 5787 /// ENST00000451516 // PTPRB // protein tyrosine phosphatase, receptor type, B // 12q15-q21 // 5787 /// ENST00000538174 // PTPRB // protein tyrosine phosphatase, receptor type, B // 12q15-q21 // 5787 /// ENST00000544694 // PTPRB // protein tyrosine phosphatase, receptor type, B // 12q15-q21 // 5787 /// ENST00000550358 // PTPRB // protein tyrosine phosphatase, receptor type, B // 12q15-q21 // 5787 /// ENST00000551525 // PTPRB // protein tyrosine phosphatase, receptor type, B // 12q15-q21 // 5787 /// BC101679 // PTPRB // protein tyrosine phosphatase, receptor type, B // 12q15-q21 // 5787 /// BC113463 // PTPRB // protein tyrosine phosphatase, receptor type, B // 12q15-q21 // 5787 /// ENST00000538708 // PTPRB // protein tyrosine phosphatase, receptor type, B // 12q15-q21 // 5787 /// ENST00000550857 // PTPRB // protein tyrosine phosphatase, receptor type, B // 12q15-q21 // 5787",PTPRB,1.6966666666666663
Penile SCC,tumor vs normal penis,--- // --- // ncrna:snRNA chromosome:GRCh37:3:177725460:177725567:-1 gene:ENSG00000199858 gene_biotype:snRNA transcript_biotype:snRNA // --- // ---,,,,,,,,,,TC03002029.hg.1,1.6964583333333336,1.245885898441624e-07,2.118664894232333e-06,8.89210690425239,--- // --- // ncrna:snRNA chromosome:GRCh37:3:177725460:177725567:-1 gene:ENSG00000199858 gene_biotype:snRNA transcript_biotype:snRNA // --- // ---,---,1.6964583333333336
Penile SCC,tumor vs normal penis,--- // --- // ncrna:snRNA chromosome:GRCh37:6:82920055:82920157:-1 gene:ENSG00000223044 gene_biotype:snRNA transcript_biotype:snRNA // --- // ---,,,,,,,,,,TC06001909.hg.1,1.6962499999999985,7.586299853503625e-08,1.5879528529301745e-06,8.225370437296641,--- // --- // ncrna:snRNA chromosome:GRCh37:6:82920055:82920157:-1 gene:ENSG00000223044 gene_biotype:snRNA transcript_biotype:snRNA // --- // ---,---,1.6962499999999985
Penile SCC,tumor vs normal penis,--- // --- // ncrna:miRNA chromosome:GRCh37:7:97535284:97535431:1 gene:ENSG00000221048 gene_biotype:miRNA transcript_biotype:miRNA // --- // ---,,,,,,,,,,TC07000580.hg.1,1.6960416666666656,6.30274017354811e-08,1.4253564582697817e-06,8.926916109145536,--- // --- // ncrna:miRNA chromosome:GRCh37:7:97535284:97535431:1 gene:ENSG00000221048 gene_biotype:miRNA transcript_biotype:miRNA // --- // ---,---,1.6960416666666656
Penile SCC,tumor vs normal penis,--- // --- // linc-SNX16-2 chr8:-:83020803-83072758|linc-SNX16-2 chr8:-:83020803-83064177 // --- // ---,,,,,,,,,,TC08002404.hg.1,1.6958333333333335,4.9647894460450784e-08,1.2321290029861524e-06,8.500459240108093,--- // --- // linc-SNX16-2 chr8:-:83020803-83072758|linc-SNX16-2 chr8:-:83020803-83064177 // --- // ---,---,1.6958333333333335
Penile SCC,tumor vs normal penis,"--- // --- // RP11-786A20.1,OTTHUMT00000346649 // --- // ---",,,,,,,,,,TC07001769.hg.1,1.6958333333333333,6.3852839236656805e-06,3.453904620292343e-05,6.489803579514905,"--- // --- // RP11-786A20.1,OTTHUMT00000346649 // --- // ---",---,1.6958333333333333
Penile SCC,tumor vs normal penis,--- // --- // linc-EPHA7-3 chr6:-:95256289-95317650 // --- // ---,,,,,,,,,,TC06003770.hg.1,1.6958333333333324,9.50042953179534e-07,8.144534790187581e-06,7.522203308359408,--- // --- // linc-EPHA7-3 chr6:-:95256289-95317650 // --- // ---,---,1.6958333333333324
Penile SCC,tumor vs normal penis,--- // --- // ncrna:snRNA chromosome:GRCh37:4:29512257:29512359:1 gene:ENSG00000252303 gene_biotype:snRNA transcript_biotype:snRNA // --- // ---,,,,,,,,,,TC04000194.hg.1,1.6956250000000006,2.293052012887203e-08,7.747856064222877e-07,8.934146921599748,--- // --- // ncrna:snRNA chromosome:GRCh37:4:29512257:29512359:1 gene:ENSG00000252303 gene_biotype:snRNA transcript_biotype:snRNA // --- // ---,---,1.6956250000000006
Penile SCC,tumor vs normal penis,--- // --- // linc-RASA3-5 chr13:-:19400928-19410602 // --- // ---,,,,,,,,,,TC13001330.hg.1,1.695416666666666,4.882483657545971e-07,5.1613080217088965e-06,7.983463676370131,--- // --- // linc-RASA3-5 chr13:-:19400928-19410602 // --- // ---,---,1.695416666666666
Penile SCC,tumor vs normal penis,"--- // --- // DQ585294,uc010uhz.1 // --- // ---",,,,,,,,,,TC15000573.hg.1,1.6954166666666652,7.438564044996405e-07,6.854950057485218e-06,7.205942654477757,"--- // --- // DQ585294,uc010uhz.1 // --- // ---",---,1.6954166666666652
Penile SCC,tumor vs normal penis,--- // --- // accn=NULL class=mRNAlike lncRNA name=vega lncRNA ref=GENCODE transcriptId=OTTHUMT00000130384 cpcScore=-0.9484650 cnci=-0.3597732 // --- // ---,,,,,,,,,,TC17002503.hg.1,1.695208333333333,9.140592396041782e-07,7.92026678218303e-06,7.40354759850578,--- // --- // accn=NULL class=mRNAlike lncRNA name=vega lncRNA ref=GENCODE transcriptId=OTTHUMT00000130384 cpcScore=-0.9484650 cnci=-0.3597732 // --- // ---,---,1.695208333333333
Penile SCC,tumor vs normal penis,--- // --- // linc-FAM75A6-5 chr9:-:44170437-44174635|linc-FAM75A6-5 chr9:-:44170440-44174384 // --- // ---,,,,,,,,,,TC09002528.hg.1,1.6950000000000007,7.24279946044903e-08,1.553658710181709e-06,8.482071340404197,--- // --- // linc-FAM75A6-5 chr9:-:44170437-44174635|linc-FAM75A6-5 chr9:-:44170440-44174384 // --- // ---,---,1.6950000000000007
Penile SCC,tumor vs normal penis,--- // --- // accn=NULL class=mRNAlike lncRNA name=vega lncRNA ref=GENCODE transcriptId=OTTHUMT00000029981 cpcScore=-1.1034100 cnci=-0.4794799 // --- // ---,,,,,,,,,,TC01005672.hg.1,1.694375,3.796791529766699e-07,4.3596282676770215e-06,7.905402927575394,--- // --- // accn=NULL class=mRNAlike lncRNA name=vega lncRNA ref=GENCODE transcriptId=OTTHUMT00000029981 cpcScore=-1.1034100 cnci=-0.4794799 // --- // ---,---,1.694375
